symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Confusion,Localized or widespread (Variant 4477)?,5,1,2,1,1
Confusion,Constant or intermittent (Variant 4478)?,6,0,3,2,0
Confusion,Does it affect daily activities (Variant 4479)?,4,5,1,5,1
Confusion,Any emergency warning signs (Variant 4480)?,2,5,2,8,0
Memory Loss,Since how many days (Variant 4481)?,1,3,3,0,1
Memory Loss,"Mild, moderate or severe (Variant 4482)?",8,2,1,7,0
Memory Loss,How frequently does it occur (Variant 4483)?,3,4,2,4,1
Memory Loss,When did it start worsening (Variant 4484)?,7,3,3,3,0
Memory Loss,Any associated symptoms present (Variant 4485)?,0,5,1,6,1
Memory Loss,Triggered by activity (Variant 4486)?,9,5,2,1,0
Memory Loss,Localized or widespread (Variant 4487)?,5,1,3,2,1
Memory Loss,Constant or intermittent (Variant 4488)?,6,0,1,5,0
Memory Loss,Does it affect daily activities (Variant 4489)?,4,5,2,8,1
Memory Loss,Any emergency warning signs (Variant 4490)?,2,5,3,0,0
Seizure,Since how many days (Variant 4491)?,1,3,1,7,1
Seizure,"Mild, moderate or severe (Variant 4492)?",8,2,2,4,0
Seizure,How frequently does it occur (Variant 4493)?,3,4,3,3,1
Seizure,When did it start worsening (Variant 4494)?,7,3,1,6,0
Seizure,Any associated symptoms present (Variant 4495)?,0,5,2,1,1
Seizure,Triggered by activity (Variant 4496)?,9,5,3,2,0
Seizure,Localized or widespread (Variant 4497)?,5,1,1,5,1
Seizure,Constant or intermittent (Variant 4498)?,6,0,2,8,0
Seizure,Does it affect daily activities (Variant 4499)?,4,5,3,0,1
Seizure,Any emergency warning signs (Variant 4500)?,2,5,1,7,0
Numbness,Since how many days (Variant 4501)?,1,3,2,4,1
Numbness,"Mild, moderate or severe (Variant 4502)?",8,2,3,3,0
Numbness,How frequently does it occur (Variant 4503)?,3,4,1,6,1
Numbness,When did it start worsening (Variant 4504)?,7,3,2,1,0
Numbness,Any associated symptoms present (Variant 4505)?,0,5,3,2,1
Numbness,Triggered by activity (Variant 4506)?,9,5,1,5,0
Numbness,Localized or widespread (Variant 4507)?,5,1,2,8,1
Numbness,Constant or intermittent (Variant 4508)?,6,0,3,0,0
Numbness,Does it affect daily activities (Variant 4509)?,4,5,1,7,1
Numbness,Any emergency warning signs (Variant 4510)?,2,5,2,4,0
Tingling,Since how many days (Variant 4511)?,1,3,3,3,1
Tingling,"Mild, moderate or severe (Variant 4512)?",8,2,1,6,0
Tingling,How frequently does it occur (Variant 4513)?,3,4,2,1,1
Tingling,When did it start worsening (Variant 4514)?,7,3,3,2,0
Tingling,Any associated symptoms present (Variant 4515)?,0,5,1,5,1
Tingling,Triggered by activity (Variant 4516)?,9,5,2,8,0
Tingling,Localized or widespread (Variant 4517)?,5,1,3,0,1
Tingling,Constant or intermittent (Variant 4518)?,6,0,1,7,0
Tingling,Does it affect daily activities (Variant 4519)?,4,5,2,4,1
Tingling,Any emergency warning signs (Variant 4520)?,2,5,3,3,0
Tremor,Since how many days (Variant 4521)?,1,3,1,6,1
Tremor,"Mild, moderate or severe (Variant 4522)?",8,2,2,1,0
Tremor,How frequently does it occur (Variant 4523)?,3,4,3,2,1
Tremor,When did it start worsening (Variant 4524)?,7,3,1,5,0
Tremor,Any associated symptoms present (Variant 4525)?,0,5,2,8,1
Tremor,Triggered by activity (Variant 4526)?,9,5,3,0,0
Tremor,Localized or widespread (Variant 4527)?,5,1,1,7,1
Tremor,Constant or intermittent (Variant 4528)?,6,0,2,4,0
Tremor,Does it affect daily activities (Variant 4529)?,4,5,3,3,1
Tremor,Any emergency warning signs (Variant 4530)?,2,5,1,6,0
Facial Droop,Since how many days (Variant 4531)?,1,3,2,1,1
Facial Droop,"Mild, moderate or severe (Variant 4532)?",8,2,3,2,0
Facial Droop,How frequently does it occur (Variant 4533)?,3,4,1,5,1
Facial Droop,When did it start worsening (Variant 4534)?,7,3,2,8,0
Facial Droop,Any associated symptoms present (Variant 4535)?,0,5,3,0,1
Facial Droop,Triggered by activity (Variant 4536)?,9,5,1,7,0
Facial Droop,Localized or widespread (Variant 4537)?,5,1,2,4,1
Facial Droop,Constant or intermittent (Variant 4538)?,6,0,3,3,0
Facial Droop,Does it affect daily activities (Variant 4539)?,4,5,1,6,1
Facial Droop,Any emergency warning signs (Variant 4540)?,2,5,2,1,0
Blurred Vision,Since how many days (Variant 4541)?,1,3,3,2,1
Blurred Vision,"Mild, moderate or severe (Variant 4542)?",8,2,1,5,0
Blurred Vision,How frequently does it occur (Variant 4543)?,3,4,2,8,1
Blurred Vision,When did it start worsening (Variant 4544)?,7,3,3,0,0
Blurred Vision,Any associated symptoms present (Variant 4545)?,0,5,1,7,1
Blurred Vision,Triggered by activity (Variant 4546)?,9,5,2,4,0
Blurred Vision,Localized or widespread (Variant 4547)?,5,1,3,3,1
Blurred Vision,Constant or intermittent (Variant 4548)?,6,0,1,6,0
Blurred Vision,Does it affect daily activities (Variant 4549)?,4,5,2,1,1
Blurred Vision,Any emergency warning signs (Variant 4550)?,2,5,3,2,0
Frequent Urination,Since how many days (Variant 4551)?,1,3,1,5,1
Frequent Urination,"Mild, moderate or severe (Variant 4552)?",8,2,2,8,0
Frequent Urination,How frequently does it occur (Variant 4553)?,3,4,3,0,1
Frequent Urination,When did it start worsening (Variant 4554)?,7,3,1,7,0
Frequent Urination,Any associated symptoms present (Variant 4555)?,0,5,2,4,1
Frequent Urination,Triggered by activity (Variant 4556)?,9,5,3,3,0
Frequent Urination,Localized or widespread (Variant 4557)?,5,1,1,6,1
Frequent Urination,Constant or intermittent (Variant 4558)?,6,0,2,1,0
Frequent Urination,Does it affect daily activities (Variant 4559)?,4,5,3,2,1
Frequent Urination,Any emergency warning signs (Variant 4560)?,2,5,1,5,0
Excess Thirst,Since how many days (Variant 4561)?,1,3,2,8,1
Excess Thirst,"Mild, moderate or severe (Variant 4562)?",8,2,3,0,0
Excess Thirst,How frequently does it occur (Variant 4563)?,3,4,1,7,1
Excess Thirst,When did it start worsening (Variant 4564)?,7,3,2,4,0
Excess Thirst,Any associated symptoms present (Variant 4565)?,0,5,3,3,1
Excess Thirst,Triggered by activity (Variant 4566)?,9,5,1,6,0
Excess Thirst,Localized or widespread (Variant 4567)?,5,1,2,1,1
Excess Thirst,Constant or intermittent (Variant 4568)?,6,0,3,2,0
Excess Thirst,Does it affect daily activities (Variant 4569)?,4,5,1,5,1
Excess Thirst,Any emergency warning signs (Variant 4570)?,2,5,2,8,0
Heat Intolerance,Since how many days (Variant 4571)?,1,3,3,0,1
Heat Intolerance,"Mild, moderate or severe (Variant 4572)?",8,2,1,7,0
Heat Intolerance,How frequently does it occur (Variant 4573)?,3,4,2,4,1
Heat Intolerance,When did it start worsening (Variant 4574)?,7,3,3,3,0
Heat Intolerance,Any associated symptoms present (Variant 4575)?,0,5,1,6,1
Heat Intolerance,Triggered by activity (Variant 4576)?,9,5,2,1,0
Heat Intolerance,Localized or widespread (Variant 4577)?,5,1,3,2,1
Heat Intolerance,Constant or intermittent (Variant 4578)?,6,0,1,5,0
Heat Intolerance,Does it affect daily activities (Variant 4579)?,4,5,2,8,1
Heat Intolerance,Any emergency warning signs (Variant 4580)?,2,5,3,0,0
Cold Intolerance,Since how many days (Variant 4581)?,1,3,1,7,1
Cold Intolerance,"Mild, moderate or severe (Variant 4582)?",8,2,2,4,0
Cold Intolerance,How frequently does it occur (Variant 4583)?,3,4,3,3,1
Cold Intolerance,When did it start worsening (Variant 4584)?,7,3,1,6,0
Cold Intolerance,Any associated symptoms present (Variant 4585)?,0,5,2,1,1
Cold Intolerance,Triggered by activity (Variant 4586)?,9,5,3,2,0
Cold Intolerance,Localized or widespread (Variant 4587)?,5,1,1,5,1
Cold Intolerance,Constant or intermittent (Variant 4588)?,6,0,2,8,0
Cold Intolerance,Does it affect daily activities (Variant 4589)?,4,5,3,0,1
Cold Intolerance,Any emergency warning signs (Variant 4590)?,2,5,1,7,0
Rash,Since how many days (Variant 4591)?,1,3,2,4,1
Rash,"Mild, moderate or severe (Variant 4592)?",8,2,3,3,0
Rash,How frequently does it occur (Variant 4593)?,3,4,1,6,1
Rash,When did it start worsening (Variant 4594)?,7,3,2,1,0
Rash,Any associated symptoms present (Variant 4595)?,0,5,3,2,1
Rash,Triggered by activity (Variant 4596)?,9,5,1,5,0
Rash,Localized or widespread (Variant 4597)?,5,1,2,8,1
Rash,Constant or intermittent (Variant 4598)?,6,0,3,0,0
Rash,Does it affect daily activities (Variant 4599)?,4,5,1,7,1
Rash,Any emergency warning signs (Variant 4600)?,2,5,2,4,0
Itching,Since how many days (Variant 4601)?,1,3,3,3,1
Itching,"Mild, moderate or severe (Variant 4602)?",8,2,1,6,0
Itching,How frequently does it occur (Variant 4603)?,3,4,2,1,1
Itching,When did it start worsening (Variant 4604)?,7,3,3,2,0
Itching,Any associated symptoms present (Variant 4605)?,0,5,1,5,1
Itching,Triggered by activity (Variant 4606)?,9,5,2,8,0
Itching,Localized or widespread (Variant 4607)?,5,1,3,0,1
Itching,Constant or intermittent (Variant 4608)?,6,0,1,7,0
Itching,Does it affect daily activities (Variant 4609)?,4,5,2,4,1
Itching,Any emergency warning signs (Variant 4610)?,2,5,3,3,0
Skin Lesions,Since how many days (Variant 4611)?,1,3,1,6,1
Skin Lesions,"Mild, moderate or severe (Variant 4612)?",8,2,2,1,0
Skin Lesions,How frequently does it occur (Variant 4613)?,3,4,3,2,1
Skin Lesions,When did it start worsening (Variant 4614)?,7,3,1,5,0
Skin Lesions,Any associated symptoms present (Variant 4615)?,0,5,2,8,1
Skin Lesions,Triggered by activity (Variant 4616)?,9,5,3,0,0
Skin Lesions,Localized or widespread (Variant 4617)?,5,1,1,7,1
Skin Lesions,Constant or intermittent (Variant 4618)?,6,0,2,4,0
Skin Lesions,Does it affect daily activities (Variant 4619)?,4,5,3,3,1
Skin Lesions,Any emergency warning signs (Variant 4620)?,2,5,1,6,0
Hair Loss,Since how many days (Variant 4621)?,1,3,2,1,1
Hair Loss,"Mild, moderate or severe (Variant 4622)?",8,2,3,2,0
Hair Loss,How frequently does it occur (Variant 4623)?,3,4,1,5,1
Hair Loss,When did it start worsening (Variant 4624)?,7,3,2,8,0
Hair Loss,Any associated symptoms present (Variant 4625)?,0,5,3,0,1
Hair Loss,Triggered by activity (Variant 4626)?,9,5,1,7,0
Hair Loss,Localized or widespread (Variant 4627)?,5,1,2,4,1
Hair Loss,Constant or intermittent (Variant 4628)?,6,0,3,3,0
Hair Loss,Does it affect daily activities (Variant 4629)?,4,5,1,6,1
Hair Loss,Any emergency warning signs (Variant 4630)?,2,5,2,1,0
Insomnia,Since how many days (Variant 4631)?,1,3,3,2,1
Insomnia,"Mild, moderate or severe (Variant 4632)?",8,2,1,5,0
Insomnia,How frequently does it occur (Variant 4633)?,3,4,2,8,1
Insomnia,When did it start worsening (Variant 4634)?,7,3,3,0,0
Insomnia,Any associated symptoms present (Variant 4635)?,0,5,1,7,1
Insomnia,Triggered by activity (Variant 4636)?,9,5,2,4,0
Insomnia,Localized or widespread (Variant 4637)?,5,1,3,3,1
Insomnia,Constant or intermittent (Variant 4638)?,6,0,1,6,0
Insomnia,Does it affect daily activities (Variant 4639)?,4,5,2,1,1
Insomnia,Any emergency warning signs (Variant 4640)?,2,5,3,2,0
Anxiety,Since how many days (Variant 4641)?,1,3,1,5,1
Anxiety,"Mild, moderate or severe (Variant 4642)?",8,2,2,8,0
Anxiety,How frequently does it occur (Variant 4643)?,3,4,3,0,1
Anxiety,When did it start worsening (Variant 4644)?,7,3,1,7,0
Anxiety,Any associated symptoms present (Variant 4645)?,0,5,2,4,1
Anxiety,Triggered by activity (Variant 4646)?,9,5,3,3,0
Anxiety,Localized or widespread (Variant 4647)?,5,1,1,6,1
Anxiety,Constant or intermittent (Variant 4648)?,6,0,2,1,0
Anxiety,Does it affect daily activities (Variant 4649)?,4,5,3,2,1
Anxiety,Any emergency warning signs (Variant 4650)?,2,5,1,5,0
Depressed Mood,Since how many days (Variant 4651)?,1,3,2,8,1
Depressed Mood,"Mild, moderate or severe (Variant 4652)?",8,2,3,0,0
Depressed Mood,How frequently does it occur (Variant 4653)?,3,4,1,7,1
Depressed Mood,When did it start worsening (Variant 4654)?,7,3,2,4,0
Depressed Mood,Any associated symptoms present (Variant 4655)?,0,5,3,3,1
Depressed Mood,Triggered by activity (Variant 4656)?,9,5,1,6,0
Depressed Mood,Localized or widespread (Variant 4657)?,5,1,2,1,1
Depressed Mood,Constant or intermittent (Variant 4658)?,6,0,3,2,0
Depressed Mood,Does it affect daily activities (Variant 4659)?,4,5,1,5,1
Depressed Mood,Any emergency warning signs (Variant 4660)?,2,5,2,8,0
Irritability,Since how many days (Variant 4661)?,1,3,3,0,1
Irritability,"Mild, moderate or severe (Variant 4662)?",8,2,1,7,0
Irritability,How frequently does it occur (Variant 4663)?,3,4,2,4,1
Irritability,When did it start worsening (Variant 4664)?,7,3,3,3,0
Irritability,Any associated symptoms present (Variant 4665)?,0,5,1,6,1
Irritability,Triggered by activity (Variant 4666)?,9,5,2,1,0
Irritability,Localized or widespread (Variant 4667)?,5,1,3,2,1
Irritability,Constant or intermittent (Variant 4668)?,6,0,1,5,0
Irritability,Does it affect daily activities (Variant 4669)?,4,5,2,8,1
Irritability,Any emergency warning signs (Variant 4670)?,2,5,3,0,0
Ear Pain,Since how many days (Variant 4671)?,1,3,1,7,1
Ear Pain,"Mild, moderate or severe (Variant 4672)?",8,2,2,4,0
Ear Pain,How frequently does it occur (Variant 4673)?,3,4,3,3,1
Ear Pain,When did it start worsening (Variant 4674)?,7,3,1,6,0
Ear Pain,Any associated symptoms present (Variant 4675)?,0,5,2,1,1
Ear Pain,Triggered by activity (Variant 4676)?,9,5,3,2,0
Ear Pain,Localized or widespread (Variant 4677)?,5,1,1,5,1
Ear Pain,Constant or intermittent (Variant 4678)?,6,0,2,8,0
Ear Pain,Does it affect daily activities (Variant 4679)?,4,5,3,0,1
Ear Pain,Any emergency warning signs (Variant 4680)?,2,5,1,7,0
Hearing Loss,Since how many days (Variant 4681)?,1,3,2,4,1
Hearing Loss,"Mild, moderate or severe (Variant 4682)?",8,2,3,3,0
Hearing Loss,How frequently does it occur (Variant 4683)?,3,4,1,6,1
Hearing Loss,When did it start worsening (Variant 4684)?,7,3,2,1,0
Hearing Loss,Any associated symptoms present (Variant 4685)?,0,5,3,2,1
Hearing Loss,Triggered by activity (Variant 4686)?,9,5,1,5,0
Hearing Loss,Localized or widespread (Variant 4687)?,5,1,2,8,1
Hearing Loss,Constant or intermittent (Variant 4688)?,6,0,3,0,0
Hearing Loss,Does it affect daily activities (Variant 4689)?,4,5,1,7,1
Hearing Loss,Any emergency warning signs (Variant 4690)?,2,5,2,4,0
Neck Pain,Since how many days (Variant 4691)?,1,3,3,3,1
Neck Pain,"Mild, moderate or severe (Variant 4692)?",8,2,1,6,0
Neck Pain,How frequently does it occur (Variant 4693)?,3,4,2,1,1
Neck Pain,When did it start worsening (Variant 4694)?,7,3,3,2,0
Neck Pain,Any associated symptoms present (Variant 4695)?,0,5,1,5,1
Neck Pain,Triggered by activity (Variant 4696)?,9,5,2,8,0
Neck Pain,Localized or widespread (Variant 4697)?,5,1,3,0,1
Neck Pain,Constant or intermittent (Variant 4698)?,6,0,1,7,0
Neck Pain,Does it affect daily activities (Variant 4699)?,4,5,2,4,1
Neck Pain,Any emergency warning signs (Variant 4700)?,2,5,3,3,0
Pelvic Pain,Since how many days (Variant 4701)?,1,3,1,6,1
Pelvic Pain,"Mild, moderate or severe (Variant 4702)?",8,2,2,1,0
Pelvic Pain,How frequently does it occur (Variant 4703)?,3,4,3,2,1
Pelvic Pain,When did it start worsening (Variant 4704)?,7,3,1,5,0
Pelvic Pain,Any associated symptoms present (Variant 4705)?,0,5,2,8,1
Pelvic Pain,Triggered by activity (Variant 4706)?,9,5,3,0,0
Pelvic Pain,Localized or widespread (Variant 4707)?,5,1,1,7,1
Pelvic Pain,Constant or intermittent (Variant 4708)?,6,0,2,4,0
Pelvic Pain,Does it affect daily activities (Variant 4709)?,4,5,3,3,1
Pelvic Pain,Any emergency warning signs (Variant 4710)?,2,5,1,6,0
Menstrual Irregularity,Since how many days (Variant 4711)?,1,3,2,1,1
Menstrual Irregularity,"Mild, moderate or severe (Variant 4712)?",8,2,3,2,0
Menstrual Irregularity,How frequently does it occur (Variant 4713)?,3,4,1,5,1
Menstrual Irregularity,When did it start worsening (Variant 4714)?,7,3,2,8,0
Menstrual Irregularity,Any associated symptoms present (Variant 4715)?,0,5,3,0,1
Menstrual Irregularity,Triggered by activity (Variant 4716)?,9,5,1,7,0
Menstrual Irregularity,Localized or widespread (Variant 4717)?,5,1,2,4,1
Menstrual Irregularity,Constant or intermittent (Variant 4718)?,6,0,3,3,0
Menstrual Irregularity,Does it affect daily activities (Variant 4719)?,4,5,1,6,1
Menstrual Irregularity,Any emergency warning signs (Variant 4720)?,2,5,2,1,0
Burning Urination,Since how many days (Variant 4721)?,1,3,3,2,1
Burning Urination,"Mild, moderate or severe (Variant 4722)?",8,2,1,5,0
Burning Urination,How frequently does it occur (Variant 4723)?,3,4,2,8,1
Burning Urination,When did it start worsening (Variant 4724)?,7,3,3,0,0
Burning Urination,Any associated symptoms present (Variant 4725)?,0,5,1,7,1
Burning Urination,Triggered by activity (Variant 4726)?,9,5,2,4,0
Burning Urination,Localized or widespread (Variant 4727)?,5,1,3,3,1
Burning Urination,Constant or intermittent (Variant 4728)?,6,0,1,6,0
Burning Urination,Does it affect daily activities (Variant 4729)?,4,5,2,1,1
Burning Urination,Any emergency warning signs (Variant 4730)?,2,5,3,2,0
Blood in Urine,Since how many days (Variant 4731)?,1,3,1,5,1
Blood in Urine,"Mild, moderate or severe (Variant 4732)?",8,2,2,8,0
Blood in Urine,How frequently does it occur (Variant 4733)?,3,4,3,0,1
Blood in Urine,When did it start worsening (Variant 4734)?,7,3,1,7,0
Blood in Urine,Any associated symptoms present (Variant 4735)?,0,5,2,4,1
Blood in Urine,Triggered by activity (Variant 4736)?,9,5,3,3,0
Blood in Urine,Localized or widespread (Variant 4737)?,5,1,1,6,1
Blood in Urine,Constant or intermittent (Variant 4738)?,6,0,2,1,0
Blood in Urine,Does it affect daily activities (Variant 4739)?,4,5,3,2,1
Blood in Urine,Any emergency warning signs (Variant 4740)?,2,5,1,5,0
Swollen Lymph Nodes,Since how many days (Variant 4741)?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, moderate or severe (Variant 4742)?",8,2,3,0,0
Swollen Lymph Nodes,How frequently does it occur (Variant 4743)?,3,4,1,7,1
Swollen Lymph Nodes,When did it start worsening (Variant 4744)?,7,3,2,4,0
Swollen Lymph Nodes,Any associated symptoms present (Variant 4745)?,0,5,3,3,1
Swollen Lymph Nodes,Triggered by activity (Variant 4746)?,9,5,1,6,0
Swollen Lymph Nodes,Localized or widespread (Variant 4747)?,5,1,2,1,1
Swollen Lymph Nodes,Constant or intermittent (Variant 4748)?,6,0,3,2,0
Swollen Lymph Nodes,Does it affect daily activities (Variant 4749)?,4,5,1,5,1
Swollen Lymph Nodes,Any emergency warning signs (Variant 4750)?,2,5,2,8,0
Dry Mouth,Since how many days (Variant 4751)?,1,3,3,0,1
Dry Mouth,"Mild, moderate or severe (Variant 4752)?",8,2,1,7,0
Dry Mouth,How frequently does it occur (Variant 4753)?,3,4,2,4,1
Dry Mouth,When did it start worsening (Variant 4754)?,7,3,3,3,0
Dry Mouth,Any associated symptoms present (Variant 4755)?,0,5,1,6,1
Dry Mouth,Triggered by activity (Variant 4756)?,9,5,2,1,0
Dry Mouth,Localized or widespread (Variant 4757)?,5,1,3,2,1
Dry Mouth,Constant or intermittent (Variant 4758)?,6,0,1,5,0
Dry Mouth,Does it affect daily activities (Variant 4759)?,4,5,2,8,1
Dry Mouth,Any emergency warning signs (Variant 4760)?,2,5,3,0,0
Mouth Ulcers,Since how many days (Variant 4761)?,1,3,1,7,1
Mouth Ulcers,"Mild, moderate or severe (Variant 4762)?",8,2,2,4,0
Mouth Ulcers,How frequently does it occur (Variant 4763)?,3,4,3,3,1
Mouth Ulcers,When did it start worsening (Variant 4764)?,7,3,1,6,0
Mouth Ulcers,Any associated symptoms present (Variant 4765)?,0,5,2,1,1
Mouth Ulcers,Triggered by activity (Variant 4766)?,9,5,3,2,0
Mouth Ulcers,Localized or widespread (Variant 4767)?,5,1,1,5,1
Mouth Ulcers,Constant or intermittent (Variant 4768)?,6,0,2,8,0
Mouth Ulcers,Does it affect daily activities (Variant 4769)?,4,5,3,0,1
Mouth Ulcers,Any emergency warning signs (Variant 4770)?,2,5,1,7,0
Difficulty Swallowing,Since how many days (Variant 4771)?,1,3,2,4,1
Difficulty Swallowing,"Mild, moderate or severe (Variant 4772)?",8,2,3,3,0
