disease,category,severity,text_chunk,chunk_length
Idiopathic Endocrine Disease 254,GI,Moderate,"Disease: Idiopathic Endocrine Disease 254
Description: Idiopathic Endocrine Disease 254 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",379
Primary Endocrine Disease 255,Renal,High,"Disease: Primary Endocrine Disease 255
Description: Primary Endocrine Disease 255 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",393
Secondary Endocrine Disease 256,Autoimmune,Critical,"Disease: Secondary Endocrine Disease 256
Description: Secondary Endocrine Disease 256 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",388
Progressive Endocrine Disease 257,Infectious,Low,"Disease: Progressive Endocrine Disease 257
Description: Progressive Endocrine Disease 257 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",376
Congenital Endocrine Disease 258,Cardiovascular,Moderate,"Disease: Congenital Endocrine Disease 258
Description: Congenital Endocrine Disease 258 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",402
Inflammatory Endocrine Disease 259,Neurology,High,"Disease: Inflammatory Endocrine Disease 259
Description: Inflammatory Endocrine Disease 259 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",394
Metabolic Endocrine Disease 260,Endocrine,Critical,"Disease: Metabolic Endocrine Disease 260
Description: Metabolic Endocrine Disease 260 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",394
Acute Gastro Disease 261,Respiratory,Low,"Disease: Acute Gastro Disease 261
Description: Acute Gastro Disease 261 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",364
Chronic Gastro Disease 262,GI,Moderate,"Disease: Chronic Gastro Disease 262
Description: Chronic Gastro Disease 262 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",365
Autoimmune Gastro Disease 263,Renal,High,"Disease: Autoimmune Gastro Disease 263
Description: Autoimmune Gastro Disease 263 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",391
Idiopathic Gastro Disease 264,Autoimmune,Critical,"Disease: Idiopathic Gastro Disease 264
Description: Idiopathic Gastro Disease 264 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",390
Primary Gastro Disease 265,Infectious,Low,"Disease: Primary Gastro Disease 265
Description: Primary Gastro Disease 265 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",367
Secondary Gastro Disease 266,Cardiovascular,Moderate,"Disease: Secondary Gastro Disease 266
Description: Secondary Gastro Disease 266 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",383
Progressive Gastro Disease 267,Neurology,High,"Disease: Progressive Gastro Disease 267
Description: Progressive Gastro Disease 267 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",390
Congenital Gastro Disease 268,Endocrine,Critical,"Disease: Congenital Gastro Disease 268
Description: Congenital Gastro Disease 268 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",388
Inflammatory Gastro Disease 269,Respiratory,Low,"Disease: Inflammatory Gastro Disease 269
Description: Inflammatory Gastro Disease 269 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",378
Metabolic Gastro Disease 270,GI,Moderate,"Disease: Metabolic Gastro Disease 270
Description: Metabolic Gastro Disease 270 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",380
Acute Dermatologic Disease 271,Renal,High,"Disease: Acute Dermatologic Disease 271
Description: Acute Dermatologic Disease 271 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",382
Chronic Dermatologic Disease 272,Autoimmune,Critical,"Disease: Chronic Dermatologic Disease 272
Description: Chronic Dermatologic Disease 272 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",394
Autoimmune Dermatologic Disease 273,Infectious,Low,"Disease: Autoimmune Dermatologic Disease 273
Description: Autoimmune Dermatologic Disease 273 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",389
Idiopathic Dermatologic Disease 274,Cardiovascular,Moderate,"Disease: Idiopathic Dermatologic Disease 274
Description: Idiopathic Dermatologic Disease 274 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",397
Primary Dermatologic Disease 275,Neurology,High,"Disease: Primary Dermatologic Disease 275
Description: Primary Dermatologic Disease 275 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",399
