disease,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_set,possible_diseases,differentiating_factor
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching, headache +  chest_pain,"Hypertension , Migraine, Urinary tract infection",Platelet count
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts, headache, nausea, weakness_in_limbs +  neck_pain,"Cervical spondylosis, Allergy, AIDS",Breathlessness
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, fatigue +  yellowish_skin,"Hepatitis C, Hepatitis E, Hypertension ",PCR confirmation
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea, headache, nausea, chills +  vomiting,"Typhoid, Hypoglycemia, Malaria",CBC test
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum,itching +  skin_rash,"Chicken pox, Dimorphic hemmorhoids(piles), AIDS",Oxygen saturation
Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration, nausea, chills +  vomiting,"Typhoid, Jaundice, Impetigo",CBC test
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, acidity +  indigestion,"Migraine, Hypothyroidism, Hyperthyroidism",PCR confirmation
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance, nausea, joint_pain +  neck_pain,"Osteoarthristis, Hepatitis B, Jaundice",Oxygen saturation
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium, headache, nausea, joint_pain +  vomiting,"Hepatitis D, Hepatitis E, Hepatitis C",Oxygen saturation
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin,itching +  skin_rash,"Fungal infection, Malaria, Heart attack",CBC test
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_wasting +  patches_in_throat,"AIDS, Typhoid, (vertigo) Paroymsal  Positional Vertigo",CBC test
Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, continuous_sneezing +  chills,"Common Cold, Paralysis (brain hemorrhage), Alcoholic hepatitis",PCR confirmation
Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, skin_rash +  high_fever,"Impetigo, Jaundice, Peptic ulcer diseae",Breathlessness
hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine, nausea, loss_of_appetite, vomiting +  headache,"Paralysis (brain hemorrhage), (vertigo) Paroymsal  Positional Vertigo, Hypothyroidism",Platelet count
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, fatigue +  weight_loss,"Diabetes , Psoriasis, Hyperthyroidism",Rash pattern
Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history, vomiting +  breathlessness,"Heart attack, Gastroenteritis, Psoriasis",Breathlessness
Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, joint_pain +  neck_pain,"Osteoarthristis, Dengue, Gastroenteritis",Platelet count
Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, muscle_weakness +  swelling_joints,"Arthritis, Allergy, Urinary tract infection",Symptom duration
Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, vomiting +  headache,"Paralysis (brain hemorrhage), Arthritis, Hepatitis B",Chest pain pattern
Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, skin_rash +  stomach_pain,"Drug Reaction, Jaundice, Allergy",Rash pattern
Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, joint_pain +  vomiting,"Hepatitis E, Pneumonia, Heart attack",Rash pattern
Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, acidity +  indigestion,"Migraine, Urinary tract infection, Typhoid",Oxygen saturation
Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus, nausea, joint_pain +  vomiting,"Hepatitis D, Impetigo, Psoriasis",Rash pattern
Heart attack, vomiting, breathlessness, sweating, chest_pain, headache, nausea, skin_rash +  pus_filled_pimples,"Acne, Hepatitis C, Drug Reaction",Travel history
Varicose veins, fatigue, cramps, bruising, obesity, swollen_legs, swollen_blood_vessels, stomach_pain +  acidity,"GERD, Acne, Hypoglycemia",Oxygen saturation
Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings, lethargy, dizziness, chills +  fatigue,"Pneumonia, Urinary tract infection, Dengue",Platelet count
Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness, sweating, diarrhoea,itching +  lethargy,"Hepatitis B, Cervical spondylosis, Typhoid",Oxygen saturation
Hypoglycemia, vomiting, fatigue, anxiety, sweating, headache, nausea, chills +  vomiting,"Tuberculosis, Malaria, Hypertension ",Travel history
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking, cough +  high_fever,"Bronchial Asthma, Peptic ulcer diseae",Chest pain pattern
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking, nausea,itching +  fatigue,"Hepatitis B, Hepatitis D, Peptic ulcer diseae",Inflammatory markers
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness, vomiting +  fatigue,"Jaundice, Hypoglycemia, Paralysis (brain hemorrhage)",Breathlessness
Acne, skin_rash, pus_filled_pimples, blackheads, scurring, headache, nausea,itching +  fatigue,"Hepatitis B, Dengue, Pneumonia",CBC test
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine, headache, nausea,itching +  vomiting,"Chronic cholestasis, Impetigo, Hepatitis B",PCR confirmation
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails, fatigue +  mood_swings,"Hyperthyroidism, AIDS, Peptic ulcer diseae",Breathlessness
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze, nausea, joint_pain +  vomiting,"Hepatitis D, Alcoholic hepatitis, Gastroenteritis",Platelet count
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches, headache, nausea, muscle_weakness +  stiff_neck,"Arthritis, Psoriasis, Osteoarthristis",Oxygen saturation
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes, headache, nausea, acidity +  indigestion,"Migraine, Fungal infection, Typhoid",Oxygen saturation
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain, joint_pain +  vomiting,"hepatitis A, Hypoglycemia, Hyperthyroidism",Breathlessness
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, vomiting +  fatigue,"Hypoglycemia, Varicose veins, Hepatitis D",Platelet count
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination, nausea,itching +  vomiting,"Chronic cholestasis, Hypoglycemia, Malaria",Platelet count
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching, skin_rash +  pus_filled_pimples,"Acne, Tuberculosis, Psoriasis",Oxygen saturation
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts, headache, nausea, continuous_sneezing +  chills,"Common Cold, hepatitis A, Hypothyroidism",Platelet count
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, muscle_wasting +  patches_in_throat,"AIDS, Arthritis, Urinary tract infection",Platelet count
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea, headache, nausea, joint_pain +  vomiting,"Hepatitis D, Hypertension , Hyperthyroidism",Rash pattern
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum, joint_pain +  fatigue,"Hepatitis E, Allergy, Psoriasis",Rash pattern
Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration, nausea, continuous_sneezing +  shivering,"Allergy, Malaria, Alcoholic hepatitis",Inflammatory markers
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, skin_rash +  chills,"Dengue, Hepatitis E, Arthritis",Breathlessness
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance, nausea, continuous_sneezing +  chills,"Common Cold, Bronchial Asthma, Drug Reaction",Travel history
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium, headache, nausea, continuous_sneezing +  chills,"Common Cold, Paralysis (brain hemorrhage), Peptic ulcer diseae",Platelet count
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, chills +  vomiting,"Typhoid, (vertigo) Paroymsal  Positional Vertigo, Impetigo",Platelet count
Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, skin_rash +  joint_pain,"Psoriasis, Gastroenteritis, Pneumonia",PCR confirmation
Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache +  chest_pain,"Hypertension , Drug Reaction, Hepatitis B",Breathlessness
Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea,itching +  skin_rash,"Chicken pox, Peptic ulcer diseae, Typhoid",Platelet count
hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine, nausea, loss_of_appetite, stomach_pain +  acidity,"GERD, Dimorphic hemmorhoids(piles), Alcoholic hepatitis",Symptom duration
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, fatigue +  mood_swings,"Hyperthyroidism, (vertigo) Paroymsal  Positional Vertigo, Peptic ulcer diseae",Platelet count
Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history, chills +  vomiting,"Tuberculosis, Psoriasis, Osteoarthristis",PCR confirmation
Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, vomiting +  headache,"Paralysis (brain hemorrhage), Cervical spondylosis, Arthritis",Breathlessness
Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, continuous_sneezing +  shivering,"Allergy, Hepatitis D, Peptic ulcer diseae",Platelet count
Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, skin_rash +  high_fever,"Impetigo, Urinary tract infection, Diabetes ",Inflammatory markers
Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, joint_pain +  vomiting,"Hepatitis E, Cervical spondylosis, Pneumonia",Breathlessness
Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, chills +  vomiting,"Tuberculosis, Hepatitis C, Arthritis",Inflammatory markers
Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, fatigue +  weight_loss,"Diabetes , Psoriasis, Acne",PCR confirmation
Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus, nausea, fatigue +  cramps,"Varicose veins, Hepatitis B, Chronic cholestasis",Platelet count
Heart attack, vomiting, breathlessness, sweating, chest_pain, headache, nausea, continuous_sneezing +  shivering,"Allergy, Psoriasis, Peptic ulcer diseae",Breathlessness
Varicose veins, fatigue, cramps, bruising, obesity, swollen_legs, swollen_blood_vessels, vomiting +  breathlessness,"Heart attack, Hepatitis C, GERD",PCR confirmation
Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings, lethargy, dizziness, acidity +  indigestion,"Migraine, Hyperthyroidism, Hepatitis D",Breathlessness
Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness, sweating, diarrhoea, skin_rash +  blister,"Impetigo, Fungal infection, Malaria",Breathlessness
Hypoglycemia, vomiting, fatigue, anxiety, sweating, headache, nausea, skin_rash +  high_fever,"Impetigo, Arthritis, Osteoarthristis",CBC test
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking, fatigue +  mood_swings,"Hyperthyroidism, Dengue, (vertigo) Paroymsal  Positional Vertigo",Chest pain pattern
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking, nausea, chills +  vomiting,"Typhoid, Hepatitis D, Arthritis",Oxygen saturation
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness, skin_rash +  joint_pain,"Psoriasis, Varicose veins, Paralysis (brain hemorrhage)",Chest pain pattern
Acne, skin_rash, pus_filled_pimples, blackheads, scurring, headache, nausea,itching +  vomiting,"Chronic cholestasis, Hypertension , Alcoholic hepatitis",Symptom duration
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine, headache, nausea, chills +  vomiting,"Malaria, Hepatitis E, Hepatitis D",Breathlessness
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails, skin_rash +  high_fever,"Impetigo, Hypertension , Hypoglycemia",Travel history
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze, nausea,itching +  vomiting,"Jaundice, Psoriasis, Hyperthyroidism",Platelet count
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches, headache, nausea, fatigue +  cramps,"Varicose veins, Hyperthyroidism, Drug Reaction",Breathlessness
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes, headache, nausea, chills +  vomiting,"Malaria, Heart attack, Tuberculosis",Platelet count
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain, vomiting +  yellowish_skin,"hepatitis A, Fungal infection, Impetigo",PCR confirmation
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, chills +  vomiting,"Tuberculosis, Jaundice",Oxygen saturation
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination, nausea, joint_pain +  neck_pain,"Osteoarthristis, Urinary tract infection",Rash pattern
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching, continuous_sneezing +  shivering,"Allergy, (vertigo) Paroymsal  Positional Vertigo, Hepatitis C",Oxygen saturation
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts, headache, nausea, chills +  fatigue,"Pneumonia, Allergy, Migraine",Oxygen saturation
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, joint_pain +  vomiting,"hepatitis A, Arthritis, Migraine",Breathlessness
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea, headache, nausea, fatigue +  weight_loss,"Diabetes , Acne, Dengue",CBC test
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum, skin_rash +  chills,"Dengue, Chronic cholestasis, Fungal infection",Platelet count
Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration, nausea, fatigue +  weight_loss,"Diabetes , Varicose veins, Urinary tract infection",Chest pain pattern
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck,itching +  nodal_skin_eruptions,"Fungal infection, Impetigo, Dengue",Breathlessness
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance, nausea, joint_pain +  vomiting,"hepatitis A, Hypothyroidism, Hypertension ",Platelet count
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium, headache, nausea,itching +  vomiting,"Chronic cholestasis, Impetigo, Dengue",PCR confirmation
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin,itching +  skin_rash,"Fungal infection, Arthritis, Hypertension ",Symptom duration
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, chills +  vomiting,"Tuberculosis, Psoriasis, Chicken pox",PCR confirmation
Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, skin_rash +  pus_filled_pimples,"Acne, Jaundice, Peptic ulcer diseae",Breathlessness
Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, continuous_sneezing +  shivering,"Allergy, Heart attack, Chronic cholestasis",Symptom duration
Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, muscle_wasting +  patches_in_throat,"AIDS, Hypertension , Migraine",Platelet count
hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine, nausea, loss_of_appetite,itching +  skin_rash,"Chicken pox, Fungal infection, Typhoid",PCR confirmation
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, joint_pain +  neck_pain,"Osteoarthristis, Migraine, Alcoholic hepatitis",Inflammatory markers
