disease,category,severity,text_chunk,chunk_length
Inflammatory Hepatic Neuropathy 749,Respiratory,Low,"Disease: Inflammatory Hepatic Neuropathy 749
Description: Inflammatory Hepatic Neuropathy 749 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Metabolic Imbalance
Primary Management: Medication",386
Metabolic Hepatic Neuropathy 750,Gi,Moderate,"Disease: Metabolic Hepatic Neuropathy 750
Description: Metabolic Hepatic Neuropathy 750 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Neurological Complications
Primary Management: Lifestyle",388
Acute Endocrine Neuropathy 751,Renal,High,"Disease: Acute Endocrine Neuropathy 751
Description: Acute Endocrine Neuropathy 751 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Organ Dysfunction
Primary Management: Diagnostics",382
Chronic Endocrine Neuropathy 752,Autoimmune,Critical,"Disease: Chronic Endocrine Neuropathy 752
Description: Chronic Endocrine Neuropathy 752 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially Severe If Untreated
Common Complications: Secondary Infection
Primary Management: Specialist Referral",394
Autoimmune Endocrine Neuropathy 753,Infectious,Low,"Disease: Autoimmune Endocrine Neuropathy 753
Description: Autoimmune Endocrine Neuropathy 753 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Inflammation Complications
Primary Management: Medication",389
Idiopathic Endocrine Neuropathy 754,Cardiovascular,Moderate,"Disease: Idiopathic Endocrine Neuropathy 754
Description: Idiopathic Endocrine Neuropathy 754 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Metabolic Imbalance
Primary Management: Lifestyle",397
Primary Endocrine Neuropathy 755,Neurology,High,"Disease: Primary Endocrine Neuropathy 755
Description: Primary Endocrine Neuropathy 755 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Neurological Complications
Primary Management: Diagnostics",399
Secondary Endocrine Neuropathy 756,Endocrine,Critical,"Disease: Secondary Endocrine Neuropathy 756
Description: Secondary Endocrine Neuropathy 756 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially Severe If Untreated
Common Complications: Organ Dysfunction
Primary Management: Specialist Referral",393
Progressive Endocrine Neuropathy 757,Respiratory,Low,"Disease: Progressive Endocrine Neuropathy 757
Description: Progressive Endocrine Neuropathy 757 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Secondary Infection
Primary Management: Medication",386
Congenital Endocrine Neuropathy 758,Gi,Moderate,"Disease: Congenital Endocrine Neuropathy 758
Description: Congenital Endocrine Neuropathy 758 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Inflammation Complications
Primary Management: Lifestyle",392
Inflammatory Endocrine Neuropathy 759,Renal,High,"Disease: Inflammatory Endocrine Neuropathy 759
Description: Inflammatory Endocrine Neuropathy 759 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Metabolic Imbalance
Primary Management: Diagnostics",402
Metabolic Endocrine Neuropathy 760,Autoimmune,Critical,"Disease: Metabolic Endocrine Neuropathy 760
Description: Metabolic Endocrine Neuropathy 760 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially Severe If Untreated
Common Complications: Neurological Complications
Primary Management: Specialist Referral",403
Acute Gastro Neuropathy 761,Infectious,Low,"Disease: Acute Gastro Neuropathy 761
Description: Acute Gastro Neuropathy 761 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Organ Dysfunction
Primary Management: Medication",362
Chronic Gastro Neuropathy 762,Cardiovascular,Moderate,"Disease: Chronic Gastro Neuropathy 762
Description: Chronic Gastro Neuropathy 762 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Secondary Infection
Primary Management: Lifestyle",389
Autoimmune Gastro Neuropathy 763,Neurology,High,"Disease: Autoimmune Gastro Neuropathy 763
Description: Autoimmune Gastro Neuropathy 763 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Inflammation Complications
Primary Management: Diagnostics",397
Idiopathic Gastro Neuropathy 764,Endocrine,Critical,"Disease: Idiopathic Gastro Neuropathy 764
Description: Idiopathic Gastro Neuropathy 764 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially Severe If Untreated
Common Complications: Metabolic Imbalance
Primary Management: Specialist Referral",389
Primary Gastro Neuropathy 765,Respiratory,Low,"Disease: Primary Gastro Neuropathy 765
Description: Primary Gastro Neuropathy 765 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Neurological Complications
Primary Management: Medication",383
Secondary Gastro Neuropathy 766,Gi,Moderate,"Disease: Secondary Gastro Neuropathy 766
Description: Secondary Gastro Neuropathy 766 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Organ Dysfunction
Primary Management: Lifestyle",373
Progressive Gastro Neuropathy 767,Renal,High,"Disease: Progressive Gastro Neuropathy 767
Description: Progressive Gastro Neuropathy 767 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Secondary Infection
Primary Management: Diagnostics",392
Congenital Gastro Neuropathy 768,Autoimmune,Critical,"Disease: Congenital Gastro Neuropathy 768
Description: Congenital Gastro Neuropathy 768 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially Severe If Untreated
Common Complications: Inflammation Complications
Primary Management: Specialist Referral",403
Inflammatory Gastro Neuropathy 769,Infectious,Low,"Disease: Inflammatory Gastro Neuropathy 769
Description: Inflammatory Gastro Neuropathy 769 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Metabolic Imbalance
Primary Management: Medication",376
Metabolic Gastro Neuropathy 770,Cardiovascular,Moderate,"Disease: Metabolic Gastro Neuropathy 770
Description: Metabolic Gastro Neuropathy 770 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Neurological Complications
Primary Management: Lifestyle",398
Acute Dermatologic Neuropathy 771,Neurology,High,"Disease: Acute Dermatologic Neuropathy 771
Description: Acute Dermatologic Neuropathy 771 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Organ Dysfunction
Primary Management: Diagnostics",394
Chronic Dermatologic Neuropathy 772,Endocrine,Critical,"Disease: Chronic Dermatologic Neuropathy 772
Description: Chronic Dermatologic Neuropathy 772 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially Severe If Untreated
Common Complications: Secondary Infection
Primary Management: Specialist Referral",393
Autoimmune Dermatologic Neuropathy 773,Respiratory,Low,"Disease: Autoimmune Dermatologic Neuropathy 773
Description: Autoimmune Dermatologic Neuropathy 773 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Inflammation Complications
Primary Management: Medication",399
Idiopathic Dermatologic Neuropathy 774,Gi,Moderate,"Disease: Idiopathic Dermatologic Neuropathy 774
Description: Idiopathic Dermatologic Neuropathy 774 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Metabolic Imbalance
Primary Management: Lifestyle",393
Primary Dermatologic Neuropathy 775,Renal,High,"Disease: Primary Dermatologic Neuropathy 775
Description: Primary Dermatologic Neuropathy 775 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Neurological Complications
Primary Management: Diagnostics",401
Secondary Dermatologic Neuropathy 776,Autoimmune,Critical,"Disease: Secondary Dermatologic Neuropathy 776
Description: Secondary Dermatologic Neuropathy 776 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially Severe If Untreated
Common Complications: Organ Dysfunction
Primary Management: Specialist Referral",402
